Year,Month,YearMonth,Country,GenreName,Revenue,InvoiceCount,UniqueCustomers
2024,11,2024-11,India,Rock,74.82000000000002,24,19
2024,11,2024-11,India,TV Shows,4.78,2,2
2024,11,2024-11,India,World,6.45,2,2
2024,11,2024-11,Ireland,Alternative & Punk,6.45,4,4
2024,11,2024-11,Ireland,Blues,9.030000000000001,5,4
2024,11,2024-11,Ireland,Bossa Nova,1.29,1,1
2024,11,2024-11,Ireland,Classical,2.58,2,2
2024,11,2024-11,Ireland,Comedy,2.39,1,1
2024,11,2024-11,Ireland,Jazz,7.74,4,4
2024,11,2024-11,Ireland,Latin,6.45,2,2
2024,11,2024-11,Ireland,Metal,9.030000000000001,5,4
2024,11,2024-11,Ireland,Pop,5.16,2,2
2024,11,2024-11,Ireland,R&B/Soul,1.29,1,1
2024,11,2024-11,Ireland,Reggae,1.29,1,1
2024,11,2024-11,Ireland,Rock,42.56999999999998,13,11
2024,11,2024-11,Ireland,Science Fiction,2.39,1,1
2024,11,2024-11,Ireland,TV Shows,2.39,1,1
2024,11,2024-11,Ireland,World,3.87,1,1
2024,11,2024-11,Italy,Alternative & Punk,18.059999999999995,7,7
2024,11,2024-11,Italy,Blues,3.87,2,2
2024,11,2024-11,Italy,Classical,1.29,1,1
2024,11,2024-11,Italy,Drama,11.950000000000001,2,1
2024,11,2024-11,Italy,Electronica/Dance,1.29,1,1
2024,11,2024-11,Italy,Jazz,5.16,4,4
2024,11,2024-11,Italy,Latin,16.769999999999996,4,4
2024,11,2024-11,Italy,Metal,6.45,4,4
2024,11,2024-11,Italy,Reggae,1.29,1,1
2024,11,2024-11,Italy,Rock,42.56999999999998,9,8
2024,11,2024-11,Italy,Sci Fi & Fantasy,4.78,2,1
2024,11,2024-11,Italy,TV Shows,2.39,1,1
2024,11,2024-11,Italy,World,2.58,1,1
2024,11,2024-11,Japan,Alternative & Punk,2.58,1,1
2024,11,2024-11,Japan,Blues,9.030000000000001,4,2
2024,11,2024-11,Japan,Drama,2.39,1,1
2024,11,2024-11,Japan,Latin,14.189999999999998,5,4
2024,11,2024-11,Japan,Metal,2.58,2,2
2024,11,2024-11,Japan,R&B/Soul,10.32,4,3
2024,11,2024-11,Japan,Rock,37.40999999999998,8,6
2024,11,2024-11,Japan,Science Fiction,2.39,1,1
2024,11,2024-11,Mexico,Alternative & Punk,11.61,2,1
2024,11,2024-11,Mexico,Blues,1.29,1,1
2024,11,2024-11,Mexico,Drama,2.39,1,1
2024,11,2024-11,Mexico,Hip Hop/Rap,1.29,1,1
2024,11,2024-11,Mexico,Metal,6.45,2,2
2024,11,2024-11,Mexico,Rock,6.45,2,2
2024,11,2024-11,Netherlands,Alternative & Punk,10.32,4,4
2024,11,2024-11,Netherlands,Blues,1.29,1,1
2024,11,2024-11,Netherlands,Drama,11.950000000000001,1,1
2024,11,2024-11,Netherlands,Easy Listening,2.58,1,1
2024,11,2024-11,Netherlands,Electronica/Dance,1.29,1,1
2024,11,2024-11,Netherlands,Latin,20.639999999999993,5,5
2024,11,2024-11,Netherlands,Metal,21.929999999999993,7,6
2024,11,2024-11,Netherlands,Pop,3.87,1,1
2024,11,2024-11,Netherlands,R&B/Soul,1.29,1,1
2024,11,2024-11,Netherlands,Reggae,5.16,3,3
2024,11,2024-11,Netherlands,Rock,11.61,4,4
2024,11,2024-11,Netherlands,Sci Fi & Fantasy,4.78,1,1
2024,11,2024-11,Netherlands,World,1.29,1,1
2024,11,2024-11,Norway,Alternative & Punk,1.29,1,1
2024,11,2024-11,Norway,Blues,9.030000000000001,3,3
2024,11,2024-11,Norway,Jazz,3.87,1,1
2024,11,2024-11,Norway,Latin,11.61,4,4
2024,11,2024-11,Norway,Metal,5.16,2,2
2024,11,2024-11,Norway,Pop,5.16,1,1
2024,11,2024-11,Norway,R&B/Soul,2.58,1,1
2024,11,2024-11,Norway,Reggae,5.16,1,1
2024,11,2024-11,Norway,Rock,24.50999999999999,7,7
2024,11,2024-11,Poland,Alternative & Punk,3.87,2,1
2024,11,2024-11,Poland,Blues,2.58,2,2
2024,11,2024-11,Poland,Comedy,7.17,1,1
2024,11,2024-11,Poland,Latin,7.74,3,3
2024,11,2024-11,Poland,Metal,10.32,4,4
2024,11,2024-11,Poland,Pop,3.87,3,3
2024,11,2024-11,Poland,R&B/Soul,9.030000000000001,2,2
2024,11,2024-11,Poland,Reggae,1.29,1,1
2024,11,2024-11,Poland,Rock,27.08999999999999,8,8
2024,11,2024-11,Poland,TV Shows,2.39,1,1
2024,11,2024-11,Poland,World,1.29,1,1
2024,11,2024-11,Portugal,Alternative & Punk,32.249999999999986,11,11
2024,11,2024-11,Portugal,Blues,15.479999999999997,6,6
2024,11,2024-11,Portugal,Bossa Nova,7.74,3,3
2024,11,2024-11,Portugal,Classical,9.030000000000001,4,4
2024,11,2024-11,Portugal,Comedy,7.17,1,1
2024,11,2024-11,Portugal,Drama,4.78,2,2
2024,11,2024-11,Portugal,Electronica/Dance,2.58,2,2
2024,11,2024-11,Portugal,Jazz,9.030000000000001,5,5
2024,11,2024-11,Portugal,Latin,11.61,6,6
2024,11,2024-11,Portugal,Metal,18.059999999999995,8,8
2024,11,2024-11,Portugal,Pop,3.87,3,3
2024,11,2024-11,Portugal,R&B/Soul,3.87,2,2
2024,11,2024-11,Portugal,Reggae,2.58,1,1
2024,11,2024-11,Portugal,Rock,81.27000000000005,25,24
2024,11,2024-11,Portugal,Sci Fi & Fantasy,4.78,1,1
2024,11,2024-11,Portugal,Soundtrack,7.74,2,2
2024,11,2024-11,Portugal,TV Shows,9.56,4,4
2024,11,2024-11,Portugal,World,2.58,1,1
2024,11,2024-11,Spain,Alternative,1.29,1,1
2024,11,2024-11,Spain,Alternative & Punk,18.059999999999995,9,9
2024,11,2024-11,Spain,Blues,24.50999999999999,7,5
2024,11,2024-11,Spain,Bossa Nova,3.87,2,2
2024,11,2024-11,Spain,Classical,1.29,1,1
2024,11,2024-11,Spain,Drama,11.950000000000001,4,4
2024,11,2024-11,Spain,Easy Listening,1.29,1,1
2024,11,2024-11,Spain,Hip Hop/Rap,3.87,1,1
2024,11,2024-11,Spain,Latin,20.639999999999993,8,8
2024,11,2024-11,Spain,Metal,15.479999999999997,7,7
2024,11,2024-11,Spain,Pop,3.87,1,1
2024,11,2024-11,Spain,R&B/Soul,5.16,3,1
2024,11,2024-11,Spain,Reggae,3.87,2,2
2024,11,2024-11,Spain,Rock,74.82000000000002,21,19
2024,11,2024-11,Spain,TV Shows,14.340000000000002,3,3
2024,11,2024-11,Spain,World,3.87,2,2
2024,11,2024-11,Sweden,Alternative & Punk,16.769999999999996,9,8
2024,11,2024-11,Sweden,Blues,6.45,4,4
2024,11,2024-11,Sweden,Classical,6.45,2,2
2024,11,2024-11,Sweden,Drama,2.39,1,1
2024,11,2024-11,Sweden,Hip Hop/Rap,1.29,1,1
2024,11,2024-11,Sweden,Jazz,5.16,1,1
2024,11,2024-11,Sweden,Latin,25.79999999999999,6,5
2024,11,2024-11,Sweden,Metal,10.32,4,4
2024,11,2024-11,Sweden,R&B/Soul,9.030000000000001,3,2
2024,11,2024-11,Sweden,Rock,60.62999999999997,16,14
2024,11,2024-11,Sweden,Sci Fi & Fantasy,2.39,1,1
2024,11,2024-11,Sweden,Soundtrack,3.87,2,1
2024,11,2024-11,Sweden,TV Shows,2.39,1,1
2024,11,2024-11,Sweden,World,9.030000000000001,2,2
2024,11,2024-11,USA,Alternative,10.32,5,5
2024,11,2024-11,USA,Alternative & Punk,215.12999999999974,82,76
2024,11,2024-11,USA,Blues,108.36000000000018,47,42
2024,11,2024-11,USA,Bossa Nova,5.16,3,3
2024,11,2024-11,USA,Classical,38.69999999999998,15,15
2024,11,2024-11,USA,Comedy,23.900000000000002,5,4
2024,11,2024-11,USA,Drama,71.7,16,13
2024,11,2024-11,USA,Easy Listening,5.16,4,4
2024,11,2024-11,USA,Electronica/Dance,25.79999999999999,12,12
2024,11,2024-11,USA,Heavy Metal,9.030000000000001,7,7
2024,11,2024-11,USA,Hip Hop/Rap,7.74,6,6
2024,11,2024-11,USA,Jazz,61.01999999999997,29,26
2024,11,2024-11,USA,Latin,257.99999999999955,101,92
2024,11,2024-11,USA,Metal,205.4999999999998,78,73
2024,11,2024-11,USA,Pop,45.14999999999998,22,22
2024,11,2024-11,USA,R&B/Soul,49.019999999999975,18,17
2024,11,2024-11,USA,Reggae,34.829999999999984,15,13
2024,11,2024-11,USA,Rock,573.8400000000019,164,149
2024,11,2024-11,USA,Rock And Roll,1.98,1,1
2024,11,2024-11,USA,Sci Fi & Fantasy,50.190000000000005,12,11
2024,11,2024-11,USA,Science Fiction,16.73,4,3
2024,11,2024-11,USA,Soundtrack,14.189999999999998,7,7
2024,11,2024-11,USA,TV Shows,83.65,23,21
2024,11,2024-11,USA,World,36.11999999999998,15,12
2024,11,2024-11,United Kingdom,Alternative & Punk,63.209999999999965,21,18
2024,11,2024-11,United Kingdom,Blues,36.11999999999998,14,12
2024,11,2024-11,United Kingdom,Bossa Nova,3.87,2,2
2024,11,2024-11,United Kingdom,Comedy,4.78,2,1
2024,11,2024-11,United Kingdom,Drama,11.950000000000001,4,4
2024,11,2024-11,United Kingdom,Easy Listening,1.29,1,1
2024,11,2024-11,United Kingdom,Electronica/Dance,2.58,2,2
2024,11,2024-11,United Kingdom,Heavy Metal,1.29,1,1
2024,11,2024-11,United Kingdom,Hip Hop/Rap,5.16,2,2
2024,11,2024-11,United Kingdom,Jazz,27.08999999999999,10,10
2024,11,2024-11,United Kingdom,Latin,69.66,23,21
2024,11,2024-11,United Kingdom,Metal,69.66,24,19
2024,11,2024-11,United Kingdom,Pop,7.74,4,4
2024,11,2024-11,United Kingdom,R&B/Soul,14.189999999999998,7,7
2024,11,2024-11,United Kingdom,Reggae,2.58,1,1
2024,11,2024-11,United Kingdom,Rock,141.9000000000002,43,39
2024,11,2024-11,United Kingdom,Sci Fi & Fantasy,7.17,2,2
2024,11,2024-11,United Kingdom,Soundtrack,9.030000000000001,3,3
2024,11,2024-11,United Kingdom,TV Shows,38.24,8,7
2024,11,2024-11,United Kingdom,World,10.32,5,4
2024,12,2024-12,Argentina,Alternative & Punk,21.929999999999993,10,7
2024,12,2024-12,Argentina,Blues,1.29,1,1
2024,12,2024-12,Argentina,Classical,2.58,2,2
2024,12,2024-12,Argentina,Comedy,2.39,1,1
2024,12,2024-12,Argentina,Drama,2.39,1,1
2024,12,2024-12,Argentina,Hip Hop/Rap,2.58,2,2
2024,12,2024-12,Argentina,Jazz,1.29,1,1
2024,12,2024-12,Argentina,Latin,30.959999999999987,11,10
2024,12,2024-12,Argentina,Metal,10.32,8,7
2024,12,2024-12,Argentina,Pop,5.16,2,2
2024,12,2024-12,Argentina,R&B/Soul,6.45,3,2
2024,12,2024-12,Argentina,Reggae,3.87,2,2
2024,12,2024-12,Argentina,Rock,51.59999999999997,15,11
2024,12,2024-12,Argentina,Sci Fi & Fantasy,14.340000000000002,3,3
2024,12,2024-12,Argentina,Science Fiction,7.17,2,1
2024,12,2024-12,Argentina,Soundtrack,1.29,1,1
2024,12,2024-12,Argentina,TV Shows,21.51,5,4
2024,12,2024-12,Argentina,World,1.29,1,1
2024,12,2024-12,Australia,Alternative & Punk,37.40999999999998,14,12
2024,12,2024-12,Australia,Blues,6.45,4,4
2024,12,2024-12,Australia,Bossa Nova,2.58,2,1
2024,12,2024-12,Australia,Classical,1.29,1,1
2024,12,2024-12,Australia,Heavy Metal,1.29,1,1
2024,12,2024-12,Australia,Jazz,5.16,2,2
2024,12,2024-12,Australia,Latin,24.50999999999999,12,10
2024,12,2024-12,Australia,Metal,24.50999999999999,11,10
2024,12,2024-12,Australia,Pop,1.29,1,1
2024,12,2024-12,Australia,Reggae,3.87,3,3
2024,12,2024-12,Australia,Rock,79.98000000000005,20,17
2024,12,2024-12,Australia,TV Shows,4.78,2,2
2024,12,2024-12,Australia,World,5.16,2,2
2024,12,2024-12,Austria,Alternative & Punk,21.929999999999993,9,8
2024,12,2024-12,Austria,Blues,1.29,1,1
2024,12,2024-12,Austria,Classical,2.58,2,2
2024,12,2024-12,Austria,Drama,2.39,1,1
2024,12,2024-12,Austria,Heavy Metal,1.29,1,1
2024,12,2024-12,Austria,Jazz,1.29,1,1
2024,12,2024-12,Austria,Latin,1.29,1,1
2024,12,2024-12,Austria,Metal,11.61,5,5
2024,12,2024-12,Austria,Pop,12.899999999999999,3,3
2024,12,2024-12,Austria,R&B/Soul,3.87,3,3
2024,12,2024-12,Austria,Reggae,1.29,1,1
2024,12,2024-12,Austria,Rock,37.40999999999998,10,10
2024,12,2024-12,Austria,Soundtrack,6.45,1,1
2024,12,2024-12,Belgium,Alternative,1.29,1,1
2024,12,2024-12,Belgium,Alternative & Punk,21.929999999999993,6,6
2024,12,2024-12,Belgium,Comedy,7.17,1,1
2024,12,2024-12,Belgium,Drama,2.39,1,1
2024,12,2024-12,Belgium,Latin,27.08999999999999,6,6
2024,12,2024-12,Belgium,Metal,9.030000000000001,6,6
2024,12,2024-12,Belgium,Pop,1.29,1,1
2024,12,2024-12,Belgium,R&B/Soul,1.29,1,1
2024,12,2024-12,Belgium,Reggae,5.16,2,2
2024,12,2024-12,Belgium,Rock,12.899999999999999,7,7
2024,12,2024-12,Belgium,Soundtrack,2.58,2,2
2024,12,2024-12,Belgium,TV Shows,2.39,1,1
2024,12,2024-12,Brazil,Alternative,1.29,1,1
2024,12,2024-12,Brazil,Alternative & Punk,73.53000000000002,36,29
2024,12,2024-12,Brazil,Blues,19.349999999999994,9,8
2024,12,2024-12,Brazil,Classical,1.29,1,1
2024,12,2024-12,Brazil,Comedy,2.39,1,1
2024,12,2024-12,Brazil,Drama,23.900000000000002,4,4
2024,12,2024-12,Brazil,Electronica/Dance,9.030000000000001,2,2
2024,12,2024-12,Brazil,Heavy Metal,7.74,4,4
2024,12,2024-12,Brazil,Hip Hop/Rap,5.16,3,3
2024,12,2024-12,Brazil,Jazz,15.479999999999997,9,9
2024,12,2024-12,Brazil,Latin,87.51000000000008,31,27
2024,12,2024-12,Brazil,Metal,91.5900000000001,40,36
2024,12,2024-12,Brazil,Pop,13.589999999999996,5,5
2024,12,2024-12,Brazil,R&B/Soul,15.479999999999997,7,6
2024,12,2024-12,Brazil,Reggae,21.02999999999999,11,8
2024,12,2024-12,Brazil,Rock,296.10000000000014,73,64
2024,12,2024-12,Brazil,Rock And Roll,1.29,1,1
2024,12,2024-12,Brazil,Sci Fi & Fantasy,9.56,3,3
2024,12,2024-12,Brazil,Soundtrack,5.8500000000000005,4,4
2024,12,2024-12,Brazil,TV Shows,9.56,3,3
2024,12,2024-12,Brazil,World,3.87,3,3
2024,12,2024-12,Canada,Alternative,5.16,3,3
2024,12,2024-12,Canada,Alternative & Punk,99.33000000000014,42,41
2024,12,2024-12,Canada,Blues,72.24000000000001,26,24
2024,12,2024-12,Canada,Bossa Nova,6.45,3,3
2024,12,2024-12,Canada,Classical,12.899999999999999,7,6
2024,12,2024-12,Canada,Drama,59.75000000000001,12,12
2024,12,2024-12,Canada,Easy Listening,14.189999999999998,3,2
2024,12,2024-12,Canada,Electronica/Dance,9.030000000000001,4,4
2024,12,2024-12,Canada,Heavy Metal,1.29,1,1
2024,12,2024-12,Canada,Hip Hop/Rap,7.74,4,4
2024,12,2024-12,Canada,Jazz,24.50999999999999,14,12
2024,12,2024-12,Canada,Latin,133.86000000000024,51,45
2024,12,2024-12,Canada,Metal,82.56000000000006,35,31
2024,12,2024-12,Canada,Pop,12.899999999999999,6,6
2024,12,2024-12,Canada,R&B/Soul,16.769999999999996,9,8
2024,12,2024-12,Canada,Reggae,24.50999999999999,12,10
2024,12,2024-12,Canada,Rock,330.2400000000007,88,75
2024,12,2024-12,Canada,Rock And Roll,1.29,1,1
2024,12,2024-12,Canada,Sci Fi & Fantasy,16.73,4,4
2024,12,2024-12,Canada,Science Fiction,2.39,1,1
2024,12,2024-12,Canada,Soundtrack,3.87,3,3
2024,12,2024-12,Canada,TV Shows,50.190000000000005,10,10
2024,12,2024-12,Canada,World,16.769999999999996,9,8
2024,12,2024-12,Chile,Alternative & Punk,33.539999999999985,10,7
2024,12,2024-12,Chile,Blues,6.45,2,2
2024,12,2024-12,Chile,Comedy,2.39,1,1
2024,12,2024-12,Chile,Drama,14.340000000000002,2,2
2024,12,2024-12,Chile,Easy Listening,1.29,1,1
2024,12,2024-12,Chile,Hip Hop/Rap,1.29,1,1
2024,12,2024-12,Chile,Jazz,5.16,4,4
2024,12,2024-12,Chile,Latin,29.669999999999987,9,6
2024,12,2024-12,Chile,Metal,6.45,5,5
2024,12,2024-12,Chile,Pop,1.29,1,1
2024,12,2024-12,Chile,R&B/Soul,5.16,1,1
2024,12,2024-12,Chile,Reggae,15.479999999999997,6,4
2024,12,2024-12,Chile,Rock,20.639999999999993,10,10
2024,12,2024-12,Chile,Rock And Roll,1.29,1,1
2024,12,2024-12,Chile,Sci Fi & Fantasy,4.78,1,1
2024,12,2024-12,Chile,Science Fiction,2.39,1,1
2024,12,2024-12,Chile,TV Shows,4.78,2,2
2024,12,2024-12,Colombia,Bossa Nova,1.29,1,1
2024,12,2024-12,Colombia,Jazz,3.87,1,1
2024,12,2024-12,Colombia,Latin,7.74,3,3
2024,12,2024-12,Colombia,Metal,5.16,4,2
2024,12,2024-12,Colombia,Reggae,1.29,1,1
2024,12,2024-12,Colombia,Rock,16.769999999999996,5,3
2024,12,2024-12,Czech Republic,Alternative,1.29,1,1
2024,12,2024-12,Czech Republic,Alternative & Punk,49.019999999999975,16,13
2024,12,2024-12,Czech Republic,Blues,14.189999999999998,7,7
2024,12,2024-12,Czech Republic,Classical,5.16,2,2
2024,12,2024-12,Czech Republic,Comedy,7.17,3,2
2024,12,2024-12,Czech Republic,Drama,9.56,3,3
2024,12,2024-12,Czech Republic,Electronica/Dance,2.58,2,2
2024,12,2024-12,Czech Republic,Hip Hop/Rap,2.58,2,2
2024,12,2024-12,Czech Republic,Jazz,10.32,4,4
2024,12,2024-12,Czech Republic,Latin,38.69999999999998,18,14
2024,12,2024-12,Czech Republic,Metal,20.639999999999993,10,10
2024,12,2024-12,Czech Republic,Pop,21.929999999999993,10,7
2024,12,2024-12,Czech Republic,R&B/Soul,6.45,4,3
2024,12,2024-12,Czech Republic,Reggae,5.16,1,1
2024,12,2024-12,Czech Republic,Rock,109.65000000000019,28,26
2024,12,2024-12,Czech Republic,Soundtrack,2.58,2,2
2024,12,2024-12,Czech Republic,TV Shows,14.340000000000002,4,3
2024,12,2024-12,Czech Republic,World,1.29,1,1
2024,12,2024-12,Denmark,Alternative & Punk,12.899999999999999,5,4
2024,12,2024-12,Denmark,Electronica/Dance,2.58,1,1
2024,12,2024-12,Denmark,Hip Hop/Rap,5.16,1,1
2024,12,2024-12,Denmark,Jazz,1.29,1,1
2024,12,2024-12,Denmark,Latin,3.87,3,3
2024,12,2024-12,Denmark,Metal,16.769999999999996,4,3
2024,12,2024-12,Denmark,Pop,2.58,1,1
2024,12,2024-12,Denmark,R&B/Soul,3.87,1,1
2024,12,2024-12,Denmark,Rock,15.479999999999997,5,5
2024,12,2024-12,Finland,Alternative & Punk,51.59999999999997,14,9
2024,12,2024-12,Finland,Blues,6.45,3,2
2024,12,2024-12,Finland,Drama,4.78,2,2
2024,12,2024-12,Finland,Easy Listening,3.87,1,1
2024,12,2024-12,Finland,Electronica/Dance,1.29,1,1
2024,12,2024-12,Finland,Hip Hop/Rap,6.45,2,2
2024,12,2024-12,Finland,Jazz,5.16,2,2
2024,12,2024-12,Finland,Latin,14.189999999999998,7,6
2024,12,2024-12,Finland,Metal,12.899999999999999,7,6
2024,12,2024-12,Finland,Pop,14.189999999999998,7,5
2024,12,2024-12,Finland,R&B/Soul,1.29,1,1
2024,12,2024-12,Finland,Reggae,1.29,1,1
2024,12,2024-12,Finland,Rock,58.04999999999997,20,17
2024,12,2024-12,Finland,Soundtrack,18.059999999999995,3,2
2024,12,2024-12,Finland,TV Shows,9.56,2,2
2024,12,2024-12,Finland,World,1.29,1,1
2024,12,2024-12,France,Alternative & Punk,74.82000000000002,34,31
2024,12,2024-12,France,Blues,32.249999999999986,15,13
2024,12,2024-12,France,Bossa Nova,3.87,2,2
2024,12,2024-12,France,Classical,5.16,4,4
2024,12,2024-12,France,Comedy,11.950000000000001,2,2
2024,12,2024-12,France,Drama,23.900000000000002,5,5
2024,12,2024-12,France,Electronica/Dance,9.030000000000001,4,4
2024,12,2024-12,France,Hip Hop/Rap,5.16,3,3
2024,12,2024-12,France,Jazz,3.87,3,3
2024,12,2024-12,France,Latin,47.729999999999976,20,20
2024,12,2024-12,France,Metal,96.75000000000013,31,29
2024,12,2024-12,France,Pop,12.899999999999999,5,5
2024,12,2024-12,France,R&B/Soul,21.929999999999993,9,9
2024,12,2024-12,France,Reggae,5.16,3,3
2024,12,2024-12,France,Rock,202.52999999999983,54,48
2024,12,2024-12,France,Sci Fi & Fantasy,21.51,3,3
2024,12,2024-12,France,Soundtrack,2.58,2,2
2024,12,2024-12,France,TV Shows,40.63,9,9
2024,12,2024-12,France,World,2.58,2,2
2024,12,2024-12,Germany,Alternative,3.87,3,3
2024,12,2024-12,Germany,Alternative & Punk,77.40000000000003,33,28
2024,12,2024-12,Germany,Blues,54.17999999999997,18,14
2024,12,2024-12,Germany,Bossa Nova,7.74,4,3
2024,12,2024-12,Germany,Classical,9.030000000000001,3,3
2024,12,2024-12,Germany,Comedy,9.56,3,3
2024,12,2024-12,Germany,Drama,31.070000000000004,5,4
2024,12,2024-12,Germany,Electronica/Dance,1.29,1,1
2024,12,2024-12,Germany,Hip Hop/Rap,7.74,2,2
2024,12,2024-12,Germany,Jazz,34.829999999999984,16,14
2024,12,2024-12,Germany,Latin,59.33999999999997,32,28
2024,12,2024-12,Germany,Metal,56.75999999999997,24,23
2024,12,2024-12,Germany,Pop,16.769999999999996,8,7
2024,12,2024-12,Germany,R&B/Soul,10.32,4,3
2024,12,2024-12,Germany,Reggae,3.87,3,3
2024,12,2024-12,Germany,Rock,264.44999999999965,75,65
2024,12,2024-12,Germany,Rock And Roll,1.29,1,1
2024,12,2024-12,Germany,Sci Fi & Fantasy,4.78,2,2
2024,12,2024-12,Germany,Science Fiction,19.12,2,2
2024,12,2024-12,Germany,Soundtrack,3.87,3,3
2024,12,2024-12,Germany,TV Shows,54.970000000000006,9,8
2024,12,2024-12,Germany,World,5.16,3,3
2024,12,2024-12,Hungary,Alternative,2.58,1,1
2024,12,2024-12,Hungary,Alternative & Punk,11.61,6,4
2024,12,2024-12,Hungary,Blues,11.61,3,3
2024,12,2024-12,Hungary,Classical,1.29,1,1
2024,12,2024-12,Hungary,Drama,2.39,1,1
2024,12,2024-12,Hungary,Hip Hop/Rap,2.58,1,1
2024,12,2024-12,Hungary,Jazz,7.74,2,2
2024,12,2024-12,Hungary,Latin,1.29,1,1
2024,12,2024-12,Hungary,Metal,19.349999999999994,6,4
2024,12,2024-12,Hungary,R&B/Soul,6.45,2,2
2024,12,2024-12,Hungary,Reggae,3.87,1,1
2024,12,2024-12,Hungary,Rock,37.40999999999998,10,9
2024,12,2024-12,Hungary,Soundtrack,1.29,1,1
2024,12,2024-12,Hungary,TV Shows,2.39,1,1
2024,12,2024-12,Hungary,World,1.29,1,1
2024,12,2024-12,India,Alternative,1.29,1,1
2024,12,2024-12,India,Alternative & Punk,30.959999999999987,15,13
2024,12,2024-12,India,Blues,20.639999999999993,9,8
2024,12,2024-12,India,Bossa Nova,3.87,1,1
2024,12,2024-12,India,Classical,5.16,3,3
2024,12,2024-12,India,Comedy,9.56,1,1
2024,12,2024-12,India,Drama,11.950000000000001,2,2
2024,12,2024-12,India,Easy Listening,1.29,1,1
2024,12,2024-12,India,Electronica/Dance,2.58,1,1
2024,12,2024-12,India,Heavy Metal,6.45,3,3
2024,12,2024-12,India,Hip Hop/Rap,6.45,2,2
2024,12,2024-12,India,Jazz,12.899999999999999,5,5
2024,12,2024-12,India,Latin,27.08999999999999,14,12
2024,12,2024-12,India,Metal,29.669999999999987,14,13
2024,12,2024-12,India,Pop,7.74,4,4
2024,12,2024-12,India,R&B/Soul,2.58,2,2
2024,12,2024-12,India,Reggae,2.58,2,2
2024,12,2024-12,India,Rock,95.46000000000012,28,22
2024,12,2024-12,India,Rock And Roll,1.29,1,1
2024,12,2024-12,India,TV Shows,4.78,2,2
2024,12,2024-12,India,World,7.74,3,2
2024,12,2024-12,Ireland,Alternative & Punk,7.74,4,4
2024,12,2024-12,Ireland,Blues,5.16,2,2
2024,12,2024-12,Ireland,Bossa Nova,1.29,1,1
2024,12,2024-12,Ireland,Comedy,2.39,1,1
2024,12,2024-12,Ireland,Heavy Metal,1.29,1,1
2024,12,2024-12,Ireland,Jazz,9.030000000000001,3,3
2024,12,2024-12,Ireland,Latin,2.58,2,2
2024,12,2024-12,Ireland,Metal,12.899999999999999,5,4
2024,12,2024-12,Ireland,R&B/Soul,1.29,1,1
2024,12,2024-12,Ireland,Rock,32.249999999999986,8,6
2024,12,2024-12,Ireland,TV Shows,2.39,1,1
2024,12,2024-12,Italy,Alternative & Punk,25.79999999999999,8,7
2024,12,2024-12,Italy,Blues,1.29,1,1
2024,12,2024-12,Italy,Bossa Nova,3.87,1,1
2024,12,2024-12,Italy,Classical,1.29,1,1
2024,12,2024-12,Italy,Drama,2.39,1,1
2024,12,2024-12,Italy,Heavy Metal,1.29,1,1
2024,12,2024-12,Italy,Jazz,7.74,2,2
2024,12,2024-12,Italy,Latin,15.479999999999997,5,4
2024,12,2024-12,Italy,Metal,20.639999999999993,8,7
2024,12,2024-12,Italy,Pop,1.29,1,1
2024,12,2024-12,Italy,R&B/Soul,3.87,3,3
2024,12,2024-12,Italy,Reggae,12.899999999999999,2,2
2024,12,2024-12,Italy,Rock,32.249999999999986,12,10
2024,12,2024-12,Italy,Science Fiction,2.39,1,1
2024,12,2024-12,Italy,Soundtrack,1.29,1,1
2024,12,2024-12,Italy,World,5.16,3,2
2024,12,2024-12,Japan,Alternative & Punk,2.58,2,2
2024,12,2024-12,Japan,Blues,6.45,3,3
2024,12,2024-12,Japan,Drama,2.39,1,1
2024,12,2024-12,Japan,Heavy Metal,1.29,1,1
2024,12,2024-12,Japan,Latin,12.899999999999999,5,5
2024,12,2024-12,Japan,Metal,5.16,2,2
2024,12,2024-12,Japan,R&B/Soul,5.16,2,2
2024,12,2024-12,Japan,Reggae,1.29,1,1
2024,12,2024-12,Japan,Rock,23.21999999999999,8,6
2024,12,2024-12,Mexico,Alternative & Punk,2.58,1,1
2024,12,2024-12,Mexico,Blues,2.58,1,1
2024,12,2024-12,Mexico,Classical,2.58,1,1
2024,12,2024-12,Mexico,Easy Listening,5.16,1,1
2024,12,2024-12,Mexico,Metal,5.16,2,2
2024,12,2024-12,Mexico,Reggae,1.29,1,1
2024,12,2024-12,Mexico,Rock,11.61,5,4
2024,12,2024-12,Netherlands,Alternative & Punk,11.61,4,3
2024,12,2024-12,Netherlands,Blues,5.16,3,2
2024,12,2024-12,Netherlands,Drama,7.17,1,1
2024,12,2024-12,Netherlands,Jazz,6.45,3,2
2024,12,2024-12,Netherlands,Latin,14.189999999999998,4,4
2024,12,2024-12,Netherlands,Metal,7.74,4,4
2024,12,2024-12,Netherlands,Reggae,3.87,2,2
2024,12,2024-12,Netherlands,Rock,32.249999999999986,10,8
2024,12,2024-12,Netherlands,TV Shows,2.39,1,1
2024,12,2024-12,Norway,Alternative & Punk,1.29,1,1
2024,12,2024-12,Norway,Blues,9.030000000000001,3,2
2024,12,2024-12,Norway,Bossa Nova,2.58,1,1
2024,12,2024-12,Norway,Classical,1.29,1,1
2024,12,2024-12,Norway,Jazz,5.16,1,1
2024,12,2024-12,Norway,Latin,14.189999999999998,5,4
